comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_full,Plasmaproteinbindung,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Plasmaproteinbindungskapazität,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Plasmaspiegelbestimmungen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Praktikanten,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Problemfelder,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Profitiere,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Pulsoxy,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Punktionsgerät,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Rückblick,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Rücken,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,SZ,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Samstagnacht,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Schlaflosigkeit,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Schlafmedikation,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Schlafstörungen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Schmerzmed,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Schwangerschaft,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,SigmaCA,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Sofa,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Soz,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Spironolacton,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Spitze,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Sprache,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Sprachstörung,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Sprachstörung/,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Stenosen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Strickwolle,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Substanzen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Sucht,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Suizidintentionen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Suizidversuch,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,TN,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,TVT,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Tagesmüdigkeit,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Tee,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Telefonkonferenz,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Thematisiert,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Tools,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Tremor,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Trimipramin,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Trinkmenge,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Trinknahrung,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Trizyclika,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Tumor,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,UE,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Umbenennung,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Unbehagen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Unsicherheit,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,VE,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Videospiele,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Volljährigkeit,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,WHD,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,WS,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Werken,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Wichtige,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Wiedersehen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Wärmflasche,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Zeitintervalls,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Zielbereich,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Zshg,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Zuckungen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Zunächst,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,abzuschließen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,anhaltende,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ansehen+,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ansteckend,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,anwenden,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,auffallend,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,aufgewühlt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ausgeglichen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ausschließlich,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,aussprechen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,bedanke,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beginn,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beginnt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beidseits,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beinahe,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beleuchten,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,benennen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beobachten,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beteiligen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,beurteilen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,bipolarer,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,daraufhin,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,dauerhafte,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,dazukommen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,defensiv,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,diagnostiziert,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,dialyseinduzierten,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,dialysepflichtigen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,dysurische,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,eigenes,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,einfließen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,einkaufen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,einnehme,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,einzufangen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,eliminiert,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,entspannend,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,erschrocken,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,fertigt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,fraglicher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,führte,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,getrennt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,gewohnt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,gänzlich,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,herum,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,hinterfrage,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,hochfieberhafter,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,hämodynamisch,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,häufigen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,häuslicher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,intellektualisierend,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,kA,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,klagsam,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,klagte,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,komplikativer,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,langjährige,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,lebensüberdrüssiger,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,mehrfacher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,mmol/l,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,mobilen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,musikalische,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,muskuläre,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,mündlich,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,non,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,nächtlicher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,oftmals,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,orthostatischen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,potenziell,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,prüfen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,psychoedukatives,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,reevaluieren,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,regelrechte,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,restliche,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,schmeckt,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,schuldig,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,sept,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,strukturgebende,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,symptomatik,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,teilen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,teilhaben,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ulcerosa,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,unbekannten,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,unmittelbar,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,unzureichender,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,vermehrter,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,vermieden,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,verschlafen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,verschlossen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,vorbek,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,vorbesprechen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,vorherrschende,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,wiederkehren,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,zugehörig,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,zukünftig,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,zurecht,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,zurücksetzen,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,zusätzlicher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Äußert,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Äußerte,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Ösophagektomie,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Übergabe/,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,â¯B,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,ärztlicher,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,übergewichtig,0,4,4,0.0,0.0443,-0.0443,-3.1364,5.4527,group,88221,90297
direct_vs_group_full,Aufenthalt,17,34,51,0.1927,0.3765,-0.1838,-0.9457,5.3881,group,88221,90297
direct_vs_group_full,gegen,34,18,52,0.3854,0.1993,0.1861,0.9326,5.383,direct,88221,90297
direct_vs_group_full,eine,441,384,825,4.9988,4.2526,0.7462,0.233,5.3787,direct,88221,90297
direct_vs_group_full,Beruf,27,13,40,0.306,0.144,0.1621,1.06,5.3363,direct,88221,90297
direct_vs_group_full,musste,9,22,31,0.102,0.2436,-0.1416,-1.2104,5.3257,group,88221,90297
direct_vs_group_full,kam,28,49,77,0.3174,0.5427,-0.2253,-0.7629,5.3224,group,88221,90297
direct_vs_group_full,achten,11,25,36,0.1247,0.2769,-0.1522,-1.1153,5.27,group,88221,90297
direct_vs_group_full,Büro,18,7,25,0.204,0.0775,0.1265,1.3361,5.2689,direct,88221,90297
direct_vs_group_full,steht,43,25,68,0.4874,0.2769,0.2105,0.8041,5.2498,direct,88221,90297
direct_vs_group_full,Wollen,13,4,17,0.1474,0.0443,0.1031,1.6185,5.2284,direct,88221,90297
direct_vs_group_full,eintragen,13,4,17,0.1474,0.0443,0.1031,1.6185,5.2284,direct,88221,90297
direct_vs_group_full,vorhin,13,4,17,0.1474,0.0443,0.1031,1.6185,5.2284,direct,88221,90297
direct_vs_group_full,wusste,13,4,17,0.1474,0.0443,0.1031,1.6185,5.2284,direct,88221,90297
direct_vs_group_full,Akte,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,Ernährungsplan,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,I,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,Konsum,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,Krankenkasse,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,LDH,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,ND,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,abnimmt,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,anfordern,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,dokumentiert,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,eingeladen,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,geschaut,7,1,8,0.0793,0.0111,0.0683,2.3555,5.2027,direct,88221,90297
direct_vs_group_full,kg,48,29,77,0.5441,0.3212,0.2229,0.7508,5.1894,direct,88221,90297
direct_vs_group_full,vertreten,18,35,53,0.204,0.3876,-0.1836,-0.9067,5.1622,group,88221,90297
direct_vs_group_full,Bereich,39,63,102,0.4421,0.6977,-0.2556,-0.6513,5.1559,group,88221,90297
direct_vs_group_full,Freitag,77,110,187,0.8728,1.2182,-0.3454,-0.4782,5.1119,group,88221,90297
direct_vs_group_full,erreicht,28,14,42,0.3174,0.155,0.1623,1.0085,5.0885,direct,88221,90297
direct_vs_group_full,Dort,11,3,14,0.1247,0.0332,0.0915,1.7498,5.0479,direct,88221,90297
direct_vs_group_full,Uchi,11,3,14,0.1247,0.0332,0.0915,1.7498,5.0479,direct,88221,90297
direct_vs_group_full,beides,11,3,14,0.1247,0.0332,0.0915,1.7498,5.0479,direct,88221,90297
direct_vs_group_full,echt,11,3,14,0.1247,0.0332,0.0915,1.7498,5.0479,direct,88221,90297
direct_vs_group_full,gearbeitet,11,3,14,0.1247,0.0332,0.0915,1.7498,5.0479,direct,88221,90297
direct_vs_group_full,freuen,5,15,20,0.0567,0.1661,-0.1094,-1.4612,5.0026,group,88221,90297
direct_vs_group_full,Diagnose,14,29,43,0.1587,0.3212,-0.1625,-0.9911,5.0011,group,88221,90297
direct_vs_group_full,Gedächtnissprechstunde,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,Monaten,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,Spätmahlzeit,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,Um,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,allein,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,cool,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,hinzugefügt,9,2,11,0.102,0.0221,0.0799,1.9596,4.9825,direct,88221,90297
direct_vs_group_full,schönes,16,6,22,0.1814,0.0664,0.1149,1.3775,4.9521,direct,88221,90297
direct_vs_group_full,total,16,6,22,0.1814,0.0664,0.1149,1.3775,4.9521,direct,88221,90297
direct_vs_group_full,ANV,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,COVID,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Enttäuschung,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Ergänzung,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Ihnen,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Mannes,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Medikamenten,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Schuldgefühle,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,Spricht,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,US,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,ausdrücken,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,bekäme,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,ermutigt,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,iPads,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,kaufen,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,kritisch,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,teilzunehmen,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,verletzt,1,7,8,0.0113,0.0775,-0.0662,-2.2884,4.9236,group,88221,90297
direct_vs_group_full,früh,22,10,32,0.2494,0.1107,0.1386,1.1331,4.8953,direct,88221,90297
direct_vs_group_full,halten,22,10,32,0.2494,0.1107,0.1386,1.1331,4.8953,direct,88221,90297
direct_vs_group_full,200ml,19,8,27,0.2154,0.0886,0.1268,1.2315,4.874,direct,88221,90297
direct_vs_group_full,Atorvastatin,19,8,27,0.2154,0.0886,0.1268,1.2315,4.874,direct,88221,90297
direct_vs_group_full,laufen,19,8,27,0.2154,0.0886,0.1268,1.2315,4.874,direct,88221,90297
direct_vs_group_full,andere,25,44,69,0.2834,0.4873,-0.2039,-0.7698,4.8675,group,88221,90297
direct_vs_group_full,deshalb,29,15,44,0.3287,0.1661,0.1626,0.962,4.8645,direct,88221,90297
direct_vs_group_full,wo,37,21,58,0.4194,0.2326,0.1868,0.8361,4.8515,direct,88221,90297
direct_vs_group_full,Es,58,86,144,0.6574,0.9524,-0.295,-0.5307,4.8475,group,88221,90297
direct_vs_group_full,Besserung,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,Bewegung,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,Erfahrungen,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,ruhig,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,zeigt,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,Ängste,4,13,17,0.0453,0.144,-0.0986,-1.5514,4.8098,group,88221,90297
direct_vs_group_full,Hat,32,53,85,0.3627,0.587,-0.2242,-0.6855,4.7654,group,88221,90297
direct_vs_group_full,davon,20,37,57,0.2267,0.4098,-0.1831,-0.8377,4.7605,group,88221,90297
direct_vs_group_full,zuletzt,7,18,25,0.0793,0.1993,-0.12,-1.269,4.7572,group,88221,90297
direct_vs_group_full,App,26,13,39,0.2947,0.144,0.1507,1.0066,4.725,direct,88221,90297
