weekday_clean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Monday,0.0,0.0,0.0,0.0,0.0,0.12207527975584943,1.5259409969481181,2.604272634791455,1.7293997965412005,2.1566632756866735,3.296032553407935,3.438453713123093,1.953204476093591,1.0783316378433367,1.4649033570701933,0.7527975584944049,0.9359104781281791,0.20345879959308238,0.0,0.0,0.0,0.0,0.0,0.0
Tuesday,0.0,0.0,0.0,0.0,0.0,0.14242115971515767,1.7497456765005086,2.360122075279756,2.136317395727365,2.5025432349949135,3.072227873855544,1.200406917599186,1.7904374364191251,2.461851475076297,1.7497456765005086,0.8545269582909462,0.2644964394710071,0.16276703967446593,0.0,0.02034587995930824,0.0,0.0,0.0,0.0
Wednesday,0.0,0.0,0.0,0.0,0.0,0.12207527975584943,1.180061037639878,1.119023397761953,0.9155645981688708,2.278738555442523,3.3163784333672433,2.9298067141403865,3.438453713123093,2.360122075279756,2.136317395727365,0.9969481180061037,0.48830111902339773,0.22380467955239064,0.0,0.02034587995930824,0.0,0.0,0.0,0.0
Thursday,0.0,0.0,0.0,0.0,0.0,0.10172939979654119,1.2207527975584944,1.180061037639878,2.278738555442523,2.644964394710071,1.7700915564598168,1.8921668362156665,2.604272634791455,2.095625635808749,2.3194303153611395,1.119023397761953,0.5493387589013226,0.04069175991861648,0.02034587995930824,0.0,0.02034587995930824,0.0,0.0,0.0
Friday,0.0,0.0,0.0,0.0,0.0,0.12207527975584943,0.8952187182095626,1.3021363173957274,1.7293997965412005,2.19735503560529,2.787385554425229,2.461851475076297,1.342828077314344,1.1597151576805698,0.9969481180061037,0.48830111902339773,0.32553407934893186,0.08138351983723296,0.04069175991861648,0.0,0.0,0.0,0.0,0.0
Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.04069175991861648,0.0,0.02034587995930824,0.12207527975584943,0.32553407934893186,0.04069175991861648,0.0,0.02034587995930824,0.04069175991861648,0.06103763987792472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12207527975584943,0.02034587995930824,0.10172939979654119,0.02034587995930824,0.0,0.0,0.0,0.0,0.0,0.0,0.02034587995930824,0.0,0.0,0.0,0.0,0.0
